reference,direction,angle_deg,rmse_d,jod_rmse,psnr_d,jod_psnr,ssim_d,jod_ssim,ssim,ms_ssim_d,jod_ms_ssim,iw_ssim_d,jod_iw_ssim,vif_d,jod_vif,fsim_d,jod_fsim,srsim_d,jod_srsim,gmsd_d,jod_gmsd,ms_gmsd_d,jod_ms_gmsd,vsi_d,jod_vsi,mdsi_d,jod_mdsi,haarpsi_d,jod_haarpsi,dss_d,jod_dss,lpips_d,jod_lpips,dists_d,jod_dists,pieapp_d,jod_pieapp
I03,counter_clockwise,12.5,42.91080390859283,3.2241670196226346,0.06460169794349224,3.1411534031224586,0.5115825533866882,2.481594469165829,0.48841744661331177,0.5136886835098267,2.6753531221511517,0.884547233581543,2.5764479618400467,0.9728307723999023,2.8109990540386267,0.35797685384750366,2.8394965677807704,0.2449241280555725,2.642307250633735,0.2945210933685303,2.7454258297610914,0.30765819549560547,2.795907072471711,0.10688978433609009,2.7285190321927075,0.5139064192771912,2.8466645112539966,0.7478736639022827,3.4488684511185745,0.8936895728111267,2.6556517764167893,0.4622325897216797,2.270519186829616,0.1230008602142334,1.3206079521225704,1.2024388313293457,2.1525732507270696
I03,counter_clockwise,13.0,43.4457161064953,3.2361545561148803,0.0650539179410975,3.1504368098678914,0.5126141309738159,2.484368631353619,0.4873858690261841,0.520476222038269,2.675736597546992,0.8965668082237244,2.5764479619699623,0.9731696844100952,2.8114808575646357,0.35839390754699707,2.8395234116976553,0.24627381563186646,2.6423084927537275,0.29529765248298645,2.745580378618653,0.3082013726234436,2.79597403122812,0.10800009965896606,2.7290493347800293,0.5148361921310425,2.84796495984166,0.7495002746582031,3.4505587855837128,0.89726722240448,2.6558679866836883,0.4704463481903076,2.3071245101131272,0.12584078311920166,1.35756800854736,1.2607158422470093,2.208573996415459
I03,counter_clockwise,13.5,43.96179193326546,3.2473342693805067,0.06549091359916907,3.159022442645982,0.5135707259178162,2.4869340136020037,0.48642927408218384,0.5267542600631714,2.6760607017392326,0.9149494767189026,2.5764479621051155,0.9731785655021667,2.811493466562065,0.36036914587020874,2.8396477469461843,0.2506869435310364,2.6423120339542265,0.2966400384902954,2.745841586059379,0.30891022086143494,2.796060100925473,0.1091994047164917,2.7295882937564784,0.5166045427322388,2.850389698879996,0.751861035823822,3.452994454540523,0.8994894027709961,2.6559998838852152,0.47918981313705444,2.3450124601367732,0.12913787364959717,1.4003106413765054,1.235406756401062,2.185048356113345
I03,counter_clockwise,14.0,44.474877170152254,3.25808522406071,0.06592605977340683,3.1672100019291896,0.5158254504203796,2.492953611074878,0.48417454957962036,0.5329412221908569,2.676353782346717,0.933382511138916,2.576447962189561,0.973441481590271,2.8118663618232986,0.3610954284667969,2.839692323064355,0.2543147802352905,2.642314431104751,0.2977178990840912,2.746045985255575,0.30978700518608093,2.7961645417438765,0.11045348644256592,2.730116556233952,0.5180814266204834,2.8523668843316363,0.7528504133224487,3.4540090719676186,0.900776207447052,2.656075434387958,0.48816433548927307,2.38273263179356,0.1323535442352295,1.4417368193373643,1.298865795135498,2.241818510461478
I03,counter_clockwise,14.5,44.96313396251193,3.2679890281178166,0.06634083876327115,3.17469103617185,0.5176308155059814,2.497746180178746,0.48236918449401855,0.5393036007881165,2.6766301788397353,0.9027422666549683,2.576447962022641,0.9734463691711426,2.811873286914856,0.3625761866569519,2.839781353792887,0.2563471794128418,2.6423156019066028,0.29840362071990967,2.7461736018050913,0.3106532096862793,2.796265571440153,0.11177510023117065,2.7306367043538557,0.5195010900497437,2.8542272451255797,0.7549647092819214,3.4561652004185213,0.8988738656044006,2.655963530738063,0.49504485726356506,2.41084399970548,0.1348576545715332,1.4737611650700662,1.373032569885254,2.2992848472161325
I03,counter_clockwise,15.0,45.43420045565809,3.277250810632352,0.0667416631160681,3.1816317057340666,0.5188763737678528,2.5010385416323295,0.4811236262321472,0.5448566675186157,2.676852358517311,0.8876718282699585,2.5764479618777685,0.9732646942138672,2.811615704708282,0.3630256652832031,2.83980789517841,0.25838470458984375,2.642316666087595,0.29913970828056335,2.7463085343938007,0.311556339263916,2.7963686793357807,0.11264628171920776,2.7309602667878607,0.5216593742370605,2.8569817261315076,0.7556173801422119,3.4568274678594584,0.8999852538108826,2.6560290676275145,0.5010798573493958,2.4349217447940417,0.13802623748779297,1.513920371689735,1.3456491231918335,2.279123900871668
I03,counter_clockwise,15.5,45.91527677579774,3.2864206155259525,0.06715169066223675,3.188448926707139,0.5207892060279846,2.5060722995293183,0.4792107939720154,0.5503198504447937,2.6770549387993565,0.8777197599411011,2.5764479617462808,0.9733710885047913,2.811766595326634,0.3636919856071472,2.839846833179763,0.2609764337539673,2.642317877236337,0.300014466047287,2.7464661613408636,0.3119524419307709,2.796413195993453,0.11378836631774902,2.7313625286237766,0.5224225521087646,2.8579348429098776,0.7584240436553955,3.459657682072418,0.9024353623390198,2.656171959871699,0.5084899663925171,2.463744732943294,0.14101934432983398,1.5514179383883213,1.3805662393569946,2.304623632291929
I03,counter_clockwise,16.0,46.39420679693108,3.295267949678748,0.0675605968509057,3.1949731373738364,0.5229582786560059,2.5117476556560474,0.47704172134399414,0.5553839206695557,2.6772295544632483,0.8707349300384521,2.5764479616317173,0.9732103943824768,2.8115386489277836,0.36462461948394775,2.8399005263963772,0.26277536153793335,2.6423186333000785,0.2997939884662628,2.746426708657473,0.31252455711364746,2.7964767462601925,0.11503183841705322,2.7317737985958956,0.5236161947250366,2.859404100610661,0.7598156929016113,3.461050407204425,0.9040272831916809,2.6562636441174163,0.5146670341491699,2.4871478810908183,0.14362084865570068,1.58361434152713,1.3902792930603027,2.311377666379392
I03,counter_clockwise,16.5,46.881080551800714,3.303982451801951,0.0679770340499091,3.2013464709218478,0.5260198712348938,2.519699363774202,0.4739801287651062,0.5605605840682983,2.677395872964313,0.8657060265541077,2.5764479615355285,0.9737000465393066,2.81223236616477,0.36656898260116577,2.8400095035417507,0.27114301919937134,2.6423214042358723,0.3018353283405304,2.746785005589192,0.3139786422252655,2.796634364173543,0.11667585372924805,2.732277731319755,0.52546626329422,2.861630534011433,0.7627450227737427,3.463959224332541,0.9060379266738892,2.656378156904566,0.5218251347541809,2.5135605142779656,0.14519739151000977,1.6029293151465935,1.3929508924484253,2.3132101443222073
I03,counter_clockwise,17.0,47.388849842512094,3.3127796133054686,0.06841218508535865,3.207725251621357,0.5293699502944946,2.5283217349254334,0.47063004970550537,0.5658736824989319,2.677554653814573,0.8639687299728394,2.576447961499303,0.9745962619781494,2.8134954714300027,0.36815422773361206,2.8400954704000014,0.2727509140968323,2.6423218202716043,0.3022255301475525,2.746851738830832,0.3145766258239746,2.7966975927001156,0.11767596006393433,2.732563577826568,0.5274749994277954,2.8639795895831774,0.7634735107421875,3.4646778440725114,0.906108021736145,2.6563821233289673,0.5288153886795044,2.5386242417688756,0.14738649129867554,1.6294845780530107,1.4574415683746338,2.354282316609036
I03,counter_clockwise,17.5,47.90341822480357,3.3214003840589177,0.06885405993474014,3.213920470773234,0.5321990251541138,2.535539548053266,0.46780097484588623,0.5700117349624634,2.677670498069528,0.8638592958450317,2.5764479614969664,0.9753202199935913,2.8145095842042682,0.3693277835845947,2.84015749186824,0.27633488178253174,2.642322639436884,0.3032473623752594,2.74702389043165,0.31559038162231445,2.796802716760089,0.11913692951202393,2.7329549481883078,0.5299186110496521,2.8667440905822232,0.7647848129272461,3.4659666257402755,0.9073063135147095,2.656449664077627,0.5339268445968628,2.5564978407973418,0.15061748027801514,1.6680758745521151,1.5251647233963013,2.391378585848942
I03,counter_clockwise,18.0,48.419204584117175,3.329753667563492,0.06929791529176835,3.2198689640457716,0.5345470905303955,2.5414861681079497,0.4654529094696045,0.5743376016616821,2.6777847285519956,0.864901065826416,2.5764479615189453,0.976060688495636,2.8155411060489914,0.3700171113014221,2.840193293500306,0.2778686285018921,2.64232294903627,0.3034888803958893,2.7470640354264266,0.3157666027545929,2.7968207290237608,0.12022525072097778,2.733227499509212,0.5302619934082031,2.867124558446879,0.7647383213043213,3.4659210369166793,0.9103214740753174,2.6566174055146803,0.5401967167854309,2.5779024472649787,0.15323424339294434,1.6987654516504982,1.5785514116287231,2.4167484310494047
I03,counter_clockwise,18.5,48.92418244227344,3.337661428472571,0.06973340162743369,3.2254489335103353,0.5374214053153992,2.548711499464961,0.46257859468460083,0.5796365737915039,2.6779156696231077,0.8668845891952515,2.5764479615591993,0.9768667221069336,2.816657422258444,0.3716445565223694,2.840276011644846,0.2752559781074524,2.6423224075359713,0.3041971027851105,2.7471805723498215,0.31605419516563416,2.7968499606503228,0.12127101421356201,2.7334750532236285,0.5317526459693909,2.868753787044868,0.7664374113082886,3.4675821677017034,0.9113456010818481,2.6566736699737703,0.5437280535697937,2.5897075934254947,0.156499981880188,1.7363059916702488,1.572064757347107,2.41383466676014
I03,counter_clockwise,19.0,49.40017915762719,3.3448778658734293,0.07014475597414739,3.2304959334917442,0.5402701497077942,2.5558141538275487,0.4597298502922058,0.5840458869934082,2.6780175562041375,0.8688457608222961,2.576447961597033,0.9772644639015198,2.8172057722924055,0.37278109788894653,2.84033230548539,0.27807551622390747,2.642322989075069,0.3049558699131012,2.7473034914641894,0.316458523273468,2.7968907153130758,0.12246811389923096,2.733742160937254,0.5325002670288086,2.8695573557628133,0.7679027915000916,3.469006639622581,0.9115432500839233,2.6566844874910203,0.5496132373809814,2.608983729908904,0.1585930585861206,1.759899093401723,1.6219898462295532,2.4351352497988605
I03,counter_clockwise,19.5,49.843424376058884,3.3513966188051567,0.07052860536478975,3.2350170224865074,0.5424984097480774,2.561329465922589,0.4575015902519226,0.5883014798164368,2.6781101795321645,0.8698297739028931,2.57644796161531,0.9775459170341492,2.81759280404068,0.37477993965148926,2.8404284566579463,0.2878425717353821,2.6423244894446043,0.30571219325065613,2.747424053917275,0.31706276535987854,2.796950882636601,0.1236007809638977,2.73397982208553,0.5349815487861633,2.872160863188335,0.7695336937904358,3.4705831652265893,0.9128661155700684,2.6567565485372597,0.554947018623352,2.626027723311989,0.16116559505462646,1.7883739177597147,1.643436312675476,2.4435262996951597
I03,counter_clockwise,20.0,50.272342908473654,3.3575251436474316,0.07090076870201022,3.2392332081477995,0.5453709363937378,2.568387499945784,0.4546290636062622,0.592822790145874,2.678202801660925,0.8700143694877625,2.576447961618687,0.9780546426773071,2.818290273669831,0.3753717541694641,2.8404562430112037,0.29103052616119385,2.642324844989389,0.3062865138053894,2.747514315582969,0.31776952743530273,2.797020151871047,0.12428981065750122,2.734117600623904,0.5361407399177551,2.8733444185781893,0.7703147530555725,3.4713348969900935,0.9129124879837036,2.656759063884465,0.5616462230682373,2.646867107925123,0.16359448432922363,1.8147113608408074,1.6897188425064087,2.460205777571707
I03,counter_clockwise,20.5,50.69361303103478,3.363377118149711,0.07126701737783299,3.243227378446409,0.548655092716217,2.5763856545999104,0.45134490728378296,0.5966442227363586,2.678276700836519,0.8694355487823486,2.576447961608044,0.978365957736969,2.8187157671949445,0.3764868378639221,2.8405077701693244,0.2866397500038147,2.642324340461755,0.3069422245025635,2.7476160279007273,0.3183831572532654,2.797079340570562,0.12509691715240479,2.73427274706728,0.5375427603721619,2.8747487125186484,0.7721661925315857,3.473108359178628,0.9123461246490479,2.6567282933929164,0.5675028562545776,2.664573670493884,0.16477489471435547,1.8273139895521162,1.6968504190444946,2.462611518927012
I03,counter_clockwise,21.0,51.08501384682026,3.3686694627423295,0.07160794171146762,3.2468119715293597,0.5503568053245544,2.58050020614668,0.44964319467544556,0.5989493727684021,2.678319428447163,0.8680908679962158,2.576447961582695,0.9783470630645752,2.818689971275237,0.37729334831237793,2.8405443752485553,0.2926255464553833,2.6423250034090415,0.30704185366630554,2.747631358213527,0.3185340464115143,2.7970937607935253,0.1255331039428711,2.7343538834384162,0.5385481715202332,2.8757377324793163,0.7726016640663147,3.4735237677198114,0.9117188453674316,2.656694086861762,0.5719190239906311,2.6776132964141,0.16644227504730225,1.8448917839888144,1.8020708560943604,2.4935708060792425
I03,counter_clockwise,21.5,51.45726911960443,3.373576804444153,0.07193277979634587,3.250111748509448,0.5514141321182251,2.5830465141530947,0.4485858678817749,0.6005293726921082,2.67834793902699,0.8666219711303711,2.5764479615539866,0.9783554077148438,2.818701364250332,0.37791353464126587,2.8405721509759587,0.29731351137161255,2.6423254044008218,0.30729547142982483,2.7476702368402983,0.3186187744140625,2.7971018350668677,0.12643688917160034,2.7345161718535564,0.5397912859916687,2.876940128909407,0.7744215726852417,3.475252765624127,0.9147737622261047,2.6568594283539824,0.5764453411102295,2.6907029999174505,0.16807901859283447,1.8618877201236006,1.8041115999221802,2.4940943103045896
I03,counter_clockwise,22.0,51.83859890178611,3.3784793356322593,0.07226615117561994,3.2533846328592753,0.5528342127799988,2.586454169329362,0.4471657872200012,0.6025815010070801,2.678384052338682,0.8650408983230591,2.5764479615218514,0.9782445430755615,2.81854994163552,0.3794766068458557,2.8406407440716066,0.29464685916900635,2.642325187453025,0.3075096905231476,2.7477029125896757,0.31868913769721985,2.797108527871033,0.1271914839744568,2.7346458668448577,0.5409217476844788,2.8780142448114163,0.7767332792282104,3.4774326442789345,0.9145747423171997,2.656848751987809,0.5806705951690674,2.7026733472898092,0.16985583305358887,1.8800434285188536,1.8966565132141113,2.5152026687029436
I03,counter_clockwise,22.5,52.22775968227085,3.3833558194531497,0.0726070107184,3.2566159383474393,0.5542706251144409,2.589886759148439,0.4457293748855591,0.6050963401794434,2.6784269352844126,0.8636680245399475,2.5764479614928684,0.9781227707862854,2.818383474355872,0.379880428314209,2.840658142059283,0.29620468616485596,2.6423253175620403,0.30838146805763245,2.7478343612385463,0.31939011812210083,2.7971745854165455,0.12776750326156616,2.7347414517494144,0.5411887168884277,2.878265255350889,0.7765175104141235,3.4772299505765503,0.9134194254875183,2.656786514186706,0.585000216960907,2.714692995166466,0.1715759038925171,1.8973231516454692,1.930899739265442,2.521834357451035
I03,counter_clockwise,23.0,52.61159317420567,3.3880431972120073,0.07294385413789152,3.25969861322841,0.5544589757919312,2.59033579912182,0.44554102420806885,0.607463002204895,2.6784659536408544,0.8630093336105347,2.5764479614785936,0.9777047634124756,2.8178108730898446,0.3809654116630554,2.8407042420437847,0.2974857687950134,2.642325417479924,0.3090687096118927,2.747936278263665,0.3197571337223053,2.7972087273983623,0.12857139110565186,2.734870085131206,0.5429058074951172,2.879855843966159,0.7774752974510193,3.478128491109299,0.9145307540893555,2.656846390472083,0.589728593826294,2.7275380766493806,0.17248976230621338,1.9063840025843672,1.944991946220398,2.5243987330846664
I03,counter_clockwise,23.5,53.00082099326657,3.392675410499531,0.07328610653441038,3.262721976204538,0.5547219514846802,2.5909623388931733,0.4452780485153198,0.6102152466773987,2.678509753748429,0.8622540235519409,2.576447961461928,0.9771156907081604,2.817000858047499,0.3816545009613037,2.840733039456154,0.2986404299736023,2.6423255024049013,0.30866244435310364,2.747876210025408,0.3192870020866394,2.7971649382892583,0.12904179096221924,2.7349428638153768,0.5434592366218567,2.8803598070714287,0.7781273126602173,3.4787383948536146,0.9140887260437012,2.656822624290953,0.5941674113273621,2.7393323333070736,0.1743544340133667,1.9246121512738081,1.9486643075942993,2.5250518738065844
I03,counter_clockwise,24.0,53.38431059893321,3.3971230443290628,0.07362399115761667,3.26560275270657,0.5551955699920654,2.592089528074194,0.44480443000793457,0.613197922706604,2.678555378420744,0.8612853288650513,2.5764479614400724,0.9765723943710327,2.816250581410511,0.38185691833496094,2.8407414283985872,0.3010093569755554,2.642325662530993,0.30843058228492737,2.747841694417691,0.31907737255096436,2.7971452518576116,0.12960845232009888,2.735028170646274,0.5434600114822388,2.8803605097353646,0.7779960036277771,3.4786156823349117,0.9127514362335205,2.656750324954146,0.5970087647438049,2.7467492301752783,0.17706048488616943,1.950439079480518,2.0137271881103516,2.535654250601972
I03,counter_clockwise,24.5,53.77733471760596,3.401564448461351,0.0739709645679012,3.268457108116635,0.556815505027771,2.5959331780548727,0.443184494972229,0.6166970729827881,2.6786065617393753,0.8602451682090759,2.576447961415991,0.9759560823440552,2.815395732496013,0.38167113065719604,2.840733729849717,0.2983691692352295,2.6423254828761173,0.3079145848751068,2.747764267123444,0.3189293146133423,2.7971312873904868,0.1305084228515625,2.73515852021319,0.5435833930969238,2.8804722909671328,0.7774397134780884,3.478095163952805,0.9138290882110596,2.656808634115805,0.5985813736915588,2.750810099954419,0.1774367094039917,1.9539707181318966,2.0031535625457764,2.5340502258367565
I03,counter_clockwise,25.0,54.18642965665432,3.4060650263574095,0.07433290433442491,3.2713262520821744,0.5568540096282959,2.5960243183320033,0.4431459903717041,0.6204620003700256,2.678658939062182,0.8593196272850037,2.576447961394016,0.974815309047699,2.8138028950790748,0.3818345069885254,2.8407405011480478,0.30420637130737305,2.6423258516089163,0.30762892961502075,2.747721036150891,0.31911346316337585,2.79714864826411,0.13122326135635376,2.7352577342112454,0.5440412163734436,2.8808852596386827,0.7764512300491333,3.477167654874428,0.9143701791763306,2.656837764504189,0.6045297980308533,2.7658886689102977,0.18023526668548584,1.979785352084633,2.0162651538848877,2.5360327657143285
I03,counter_clockwise,25.5,54.65253714034947,3.4110447060141196,0.07474626249440959,3.2744726987943236,0.5592361688613892,2.601643043404083,0.44076383113861084,0.6245328187942505,2.6787125898251327,0.860002875328064,2.576447961410289,0.9757075309753418,2.815049853795389,0.3827785849571228,2.8407792273126233,0.3007471561431885,2.642325645693518,0.30810651183128357,2.747793165904777,0.3196570873260498,2.797199450510093,0.13234621286392212,2.7354062278418496,0.5458348989486694,2.882476051352275,0.7780656814575195,3.478680805772406,0.9158945083618164,2.6569193048385387,0.6076399087905884,2.7735969469452315,0.18098843097686768,1.9865951690712234,2.051931858062744,2.5410966785172473
I03,counter_clockwise,26.0,55.161157261855216,3.4163038656960554,0.07519851578857159,3.2777624992639542,0.5639998912811279,2.6127625488773703,0.43600010871887207,0.6301273107528687,2.6787815688453227,0.8623775839805603,2.576447961464676,0.9766964316368103,2.8164221450018307,0.385286808013916,2.8408788584240483,0.30515211820602417,2.642325902186144,0.3089956045150757,2.74792550764681,0.32023853063583374,2.7972530528324286,0.13404244184494019,2.7356144911291267,0.5476096272468567,2.884008264028052,0.7788941860198975,3.479453899015546,0.9169778227806091,2.6569767869839325,0.6116780638694763,2.783428008685365,0.18112504482269287,1.9878241129445682,2.093466281890869,2.5464310014379636
I03,counter_clockwise,26.5,55.68570074677614,3.421542788354043,0.07566627134476676,3.2810045968588235,0.5690532922744751,2.624389814973675,0.4309467077255249,0.6360903382301331,2.678849453746511,0.8651314377784729,2.5764479615237263,0.9779857397079468,2.8181959640275123,0.3875505328178406,2.8409648569381716,0.3094238042831421,2.6423261039968793,0.3102244734764099,2.748104347750538,0.3212401270866394,2.7973436390886235,0.13539254665374756,2.7357674378158663,0.5494812726974487,2.8855803060838072,0.7823102474212646,3.482617115286903,0.9194353818893433,2.6571057643702716,0.6157525777816772,2.7931469782731746,0.18266713619232178,2.0015628266890246,2.10608172416687,2.5479400913652896
I03,counter_clockwise,27.0,56.18930893794792,3.4264017604992594,0.07611665234698141,3.283979082248752,0.5724855661392212,2.6321891069785206,0.4275144338607788,0.641919732093811,2.678910625960939,0.8692202568054199,2.5764479616040443,0.9791462421417236,2.819777829257794,0.3904438018798828,2.841069608576163,0.3156365156173706,2.6423263324695654,0.31221988797187805,2.7483849545457137,0.3228512406349182,2.797484824744454,0.13669955730438232,2.7359054771213778,0.5505704879760742,2.886474917038218,0.7836381196975708,3.483836182215523,0.9199965000152588,2.657134938066747,0.6206489205360413,2.8045635266986877,0.185016930103302,2.0220252595721973,2.0636582374572754,2.5426616309850782
I03,counter_clockwise,27.5,56.653388692987846,3.430735890721043,0.07653285251170135,3.286605150900861,0.5745614171028137,2.6368679760752487,0.4254385828971863,0.6475505828857422,2.6789652171242473,0.8736466765403748,2.5764479616819864,0.9798657894134521,2.820751666364885,0.3921576142311096,2.8411290399124027,0.3214610815048218,2.6423264926968386,0.31297945976257324,2.7484886742692907,0.32348987460136414,2.797539284668037,0.13763892650604248,2.735998970545097,0.5522324442863464,2.8878118698883877,0.7866790294647217,3.4866059344634053,0.9202229976654053,2.6571466853963557,0.6238442659378052,2.8118614248713603,0.18597674369812012,2.030219431691654,2.0901033878326416,2.5460202625623936
I03,counter_clockwise,28.0,57.09728108806706,3.4347566341657947,0.07693198832068504,3.289017546139806,0.5767613053321838,2.6417951917486535,0.42323869466781616,0.6532837152481079,2.679016604648443,0.878324031829834,2.5764479617552585,0.9803880453109741,2.821455165483469,0.39335471391677856,2.841169438569068,0.323605477809906,2.6423265412490764,0.313841313123703,2.748604345701256,0.3238806426525116,2.7975721951674846,0.13806527853012085,2.736039899475145,0.5534436106681824,2.8887652309170355,0.7882249355316162,3.488002338247931,0.9207057952880859,2.6571716707073847,0.6279473900794983,2.821058458014949,0.18786585330963135,2.0460695657501975,2.1098098754882812,2.5483766254841296
I03,counter_clockwise,28.5,57.53659891973674,3.4386192263070727,0.07732804330351546,3.291312901607394,0.5791293382644653,2.6470632703225823,0.42087066173553467,0.6588412523269653,2.6790626805538587,0.8838763236999512,2.576447961831544,0.981032133102417,2.822318942999262,0.3955234885215759,2.841240366992679,0.317640483379364,2.6423263927345033,0.31478551030158997,2.748728654261791,0.3245345652103424,2.7976265774375806,0.13916414976119995,2.7361412405966803,0.5549525022506714,2.8899287494921806,0.7893842458724976,3.4890444135673384,0.9213429093360901,2.6572045276811878,0.6335750222206116,2.8333590508608824,0.1888403296470642,2.0541019315699205,2.106333017349243,2.5479696494561845
I03,counter_clockwise,29.0,57.94565939348324,3.442114304483545,0.07769775813940806,3.2933705940756366,0.5820308923721313,2.653468006645147,0.41796910762786865,0.6647332906723022,2.6791078168214586,0.8897923827171326,2.576447961901697,0.9819014668464661,2.823478109731788,0.3961363434791565,2.841259894845507,0.31344538927078247,2.6423262595665165,0.3156411349773407,2.748839162128107,0.32538220286369324,2.797695801496583,0.13949161767959595,2.736170321663394,0.5566566586494446,2.8912112484824806,0.790083110332489,3.489670493960496,0.9217543601989746,2.6572256779056715,0.6384592056274414,2.8437458623581744,0.19180667400360107,2.0779527507320266,2.1671667098999023,2.554582538956505
I03,counter_clockwise,29.5,58.32645800082111,3.4452822883573573,0.07804274497338068,3.295219402902656,0.5845993757247925,2.6590916307795593,0.4154006242752075,0.670311450958252,2.6791472926763484,0.8956618309020996,2.5764479619615157,0.982412576675415,2.82415605251005,0.39754074811935425,2.8413038103110466,0.31648463010787964,2.6423263586863186,0.3154459595680237,2.748814131396036,0.32535403966903687,2.7976935242157968,0.1401330828666687,2.7362258517950977,0.557603657245636,2.891909739232553,0.791073739528656,3.490555240616267,0.9226994514465332,2.657274055354037,0.641880214214325,2.850864003226407,0.19112086296081543,2.0725185777751145,2.1425745487213135,2.552035415702983
I03,counter_clockwise,30.0,58.694474190129085,3.44826745106693,0.07837692224436699,3.2969470185958403,0.5877953171730042,2.666029238655537,0.41220468282699585,0.6757469177246094,2.6791829405758234,0.9010647535324097,2.576447962009147,0.9828731417655945,2.8247646971336127,0.39905834197998047,2.841349987957301,0.31700122356414795,2.642326374138065,0.31603705883026123,2.7488896196794284,0.3256430923938751,2.797716823478684,0.14066344499588013,2.7362703656963276,0.558312714099884,2.892426198153456,0.791767954826355,3.491173365116307,0.9234616756439209,2.6573128659833856,0.6448992490768433,2.857039822200435,0.19333171844482422,2.089864884856294,2.1950738430023193,2.5572807439894363
I04,clockwise,0.05,0.9824665279365119,-0.2963603505910406,0.02071185792264673,-0.3686616020966853,0.003406345844268799,0.06346035689174467,0.9965936541557312,0.0006020665168762207,0.09730915135199236,0.0007417798042297363,0.1638336211791449,0.057432591915130615,0.2687615632115883,0.002370119094848633,0.19440581956655478,0.0013709664344787598,0.20063105716735663,0.00211640284396708,0.12438243902609347,0.0023992997594177723,0.09844095049453894,0.000561058521270752,0.1940507553754287,0.1329927295446396,0.09354018811140732,0.0040000081062316895,0.06881383220675374,0.001807093620300293,0.17201875380669662,0.003826945088803768,0.045027624369658514,0.0022602081298828125,0.2201399868008844,0.04437532648444176,0.12036240678105925
I04,clockwise,0.1,1.534398999515296,-0.2084598253914347,0.022517025588739425,-0.25212674057691553,0.008032560348510742,0.0927660487504296,0.9919674396514893,0.0014764070510864258,0.11296786134153436,0.0020576119422912598,0.21853601923136967,0.11919546127319336,0.2788819775551281,0.006439208984375,0.38800520496852187,0.004147648811340332,0.5052162065595667,0.006449083797633648,0.2556989603542741,0.007185005582869053,0.2016179349835252,0.0016354918479919434,0.334124022540891,0.17463180422782898,0.2806747599223805,0.011542081832885742,0.149844527712375,0.005698025226593018,0.23144350798838786,0.007203410845249891,0.05384048339090214,0.0055182576179504395,0.2332226654201502,0.06618094444274902,0.15203448818887333
I04,clockwise,0.15,2.0884962069034265,-0.12093256039991473,0.023961575776344488,-0.14760329342286183,0.015626251697540283,0.14079286075202768,0.9843737483024597,0.0027731657028198242,0.13618792157637483,0.003922641277313232,0.2949198445666026,0.18158209323883057,0.296189492996368,0.01166456937789917,0.6160313950717864,0.0075531005859375,0.8275489491667258,0.011044085025787354,0.3932410987277324,0.012265322729945183,0.3151630425629641,0.0030434727668762207,0.5060818228407697,0.20389975607395172,0.47714711355828804,0.020324885845184326,0.2425094293643113,0.010355472564697266,0.30071787403312555,0.013000601902604103,0.06931353051782113,0.010874748229980469,0.2563669685415738,0.09495510160923004,0.19541500173632098
I04,clockwise,0.2,2.6134213807720643,-0.03872676669353936,0.025134342130570406,-0.05520611249184981,0.02576601505279541,0.20474528194789654,0.9742339849472046,0.0043526291847229,0.16445916881049483,0.006111502647399902,0.3827846881799557,0.23950064182281494,0.3227298646535669,0.01716536283493042,0.8332538686422595,0.011039793491363525,1.1073880024463278,0.015211815945804119,0.5159535845459859,0.01692764088511467,0.4224487609688079,0.004562556743621826,0.6778494902218881,0.225442573428154,0.6608680035212935,0.029184043407440186,0.33413529050987023,0.015189170837402344,0.3705319732857788,0.020255960524082184,0.08929681960465907,0.016369342803955078,0.2823498810140815,0.12146325409412384,0.2369624753862729
I04,clockwise,0.25,3.1140212420435476,0.03898093577452855,0.026134170709339398,0.0289093751466043,0.03803861141204834,0.28182167237558,0.9619613885879517,0.006126880645751953,0.19619471925386334,0.008494734764099121,0.47618259473630964,0.29177242517471313,0.3602984016381196,0.022783756256103516,1.0332824276392785,0.014518141746520996,1.3436448059231907,0.018554002046585083,0.6126563651717558,0.020873695611953735,0.5151135518436896,0.00611037015914917,0.8392842541170467,0.2424035221338272,0.8282048912409177,0.03753185272216797,0.4187826709475324,0.019857704639434814,0.43600540263150833,0.026936616748571396,0.10831591262346157,0.019970715045928955,0.3006838832081543,0.1457662284374237,0.27636751788785374
I04,clockwise,0.3,3.594745531267869,0.1129351439687234,0.027014454687122894,0.10698657813503298,0.05226045846939087,0.3705971350588717,0.9477395415306091,0.00810098648071289,0.23146615717944075,0.011062443256378174,0.5740712559425036,0.3390529751777649,0.4107408809445935,0.028293609619140625,1.210113685186343,0.01798069477081299,1.5427664151587805,0.02170243114233017,0.7021667578678592,0.024554690346121788,0.6027319279790593,0.007673919200897217,0.9895271570371733,0.2561197280883789,0.976284226554073,0.04623997211456299,0.5053434644969421,0.02446681261062622,0.49881476025325355,0.03250986337661743,0.12464368754409055,0.022482991218566895,0.3141114208703027,0.162201926112175,0.30371612629981104
