reference,direction,rmse_thresh_dx_1jnd_px,rmse_jod_1px,rmse_jod_2px,rmse_jod_10px,psnr_thresh_dx_1jnd_px,psnr_jod_1px,psnr_jod_2px,psnr_jod_10px,ssim_thresh_dx_1jnd_px,ssim_jod_1px,ssim_jod_2px,ssim_jod_10px,ms_ssim_thresh_dx_1jnd_px,ms_ssim_jod_1px,ms_ssim_jod_2px,ms_ssim_jod_10px,iw_ssim_thresh_dx_1jnd_px,iw_ssim_jod_1px,iw_ssim_jod_2px,iw_ssim_jod_10px,vif_thresh_dx_1jnd_px,vif_jod_1px,vif_jod_2px,vif_jod_10px,fsim_thresh_dx_1jnd_px,fsim_jod_1px,fsim_jod_2px,fsim_jod_10px,srsim_thresh_dx_1jnd_px,srsim_jod_1px,srsim_jod_2px,srsim_jod_10px,gmsd_thresh_dx_1jnd_px,gmsd_jod_1px,gmsd_jod_2px,gmsd_jod_10px,ms_gmsd_thresh_dx_1jnd_px,ms_gmsd_jod_1px,ms_gmsd_jod_2px,ms_gmsd_jod_10px,vsi_thresh_dx_1jnd_px,vsi_jod_1px,vsi_jod_2px,vsi_jod_10px,mdsi_thresh_dx_1jnd_px,mdsi_jod_1px,mdsi_jod_2px,mdsi_jod_10px,haarpsi_thresh_dx_1jnd_px,haarpsi_jod_1px,haarpsi_jod_2px,haarpsi_jod_10px,dss_thresh_dx_1jnd_px,dss_jod_1px,dss_jod_2px,dss_jod_10px,lpips_thresh_dx_1jnd_px,lpips_jod_1px,lpips_jod_2px,lpips_jod_10px,dists_thresh_dx_1jnd_px,dists_jod_1px,dists_jod_2px,dists_jod_10px,pieapp_thresh_dx_1jnd_px,pieapp_jod_1px,pieapp_jod_2px,pieapp_jod_10px
I16,left,1.3105045462562384,0.8452021414408666,1.3437386698928178,2.074453944366023,1.3114602292816326,0.8447457786664516,1.3432178362117582,2.0761292353222633,1.9204646229352877,0.43384952638118346,1.048919850119871,2.1266381007123956,1.474883003481319,0.6209239759370075,1.419175379512256,2.5722166981282184,0.6685953362186176,1.4956730115045547,2.4239506841446588,2.576434801444419,0.7818177824938749,1.2790704207445351,2.1026039843176436,2.71174226182822,0.7293968815377062,1.3709957162029696,2.1690997732687265,2.782316653414682,0.6589668800127533,1.5175269506422637,2.2508022346220287,2.624058044162666,0.716428314364579,1.3958130631491428,2.0900597939298016,2.6434851383319953,0.7835701078726419,1.2762099905967006,2.0088075157384946,2.694276333899614,0.9192594667975508,1.0878321476347992,1.8365267915892218,2.6397121881927887,1.0395318969374885,0.9716136544084792,1.6896754675415036,2.5438564277429765,0.7649976597180819,1.3071935414397498,2.1537001000608633,3.112775024041998,1.0130007269572288,0.9918237649567345,1.6207297538421699,2.528816038335208,8.965130653660477,0.15901206295364528,0.3002411045429311,1.0597650280068514,95.43124461508245,0.23802169203470683,0.25101954759065154,0.3337440784114041,13.695391654961377,0.28301476649451374,0.330426941118379,0.7247183026027589
I16,up,0.7137643136392963,1.4010226917920052,1.850486606902006,2.516159049991658,0.713921171303693,1.4007148690854732,1.8522097896841845,2.50967357751861,0.5228792997906568,1.9124872612099315,2.46006242676118,2.5158143879559782,0.7101775162355463,1.4080986473645662,2.324030239078171,2.669318613274049,0.43208000441544525,2.314386201122372,2.573462358960338,2.576447959751814,0.48319827977982177,2.0695437915376447,2.5543579847996023,2.798718168821776,0.37291254235866766,2.681593903157591,2.781878444071026,2.8300755673778895,0.39321460443254486,2.5431405363061685,2.614979864317661,2.6413344053909213,0.4400567412993757,2.2724342252938885,2.543142379388922,2.7072730046651645,0.447514505413173,2.234564439596742,2.562806202029699,2.76427635400709,0.4284251589235699,2.3341299621911276,2.5372864085998117,2.7235763105500155,0.42349380059363767,2.3613096545881844,2.488204429514309,2.6652248637949767,0.4999024747037988,2.000390177289116,2.673594092729509,3.2896208156079325,0.60240019311521,1.6600260282598356,2.24671540321674,2.6222057462866815,4.796782247741753,0.2668003752680121,0.48850994405795095,1.567680490476491,37.737533326418756,0.2737004173999863,0.3179894453654756,0.4335425349385175,6.673839806962025,0.4569825400499775,0.47088713884212774,1.3656794166424304
I16,down,0.7137643136392963,1.4010226917920052,1.850486606902006,2.516159049991658,0.713921171303693,1.4007148690854732,1.8522097896841845,2.50967357751861,0.5228792997906568,1.9124872612099315,2.46006242676118,2.5158143879559782,0.7101775162355463,1.4080986473645662,2.324030239078171,2.669318613274049,0.43210806422631687,2.3142359117747207,2.573447763057069,2.576447959716445,0.48200086355244326,2.074685079669358,2.558038837197427,2.8016788485892565,0.37291254235866766,2.681593903157591,2.781878444071026,2.8300755673778895,0.39321460443254486,2.5431405363061685,2.614979864317661,2.6413344053909213,0.4400567412993757,2.2724342252938885,2.543142379388922,2.7072730046651645,0.447514505413173,2.234564439596742,2.562806202029699,2.76427635400709,0.4284251589235699,2.3341299621911276,2.5372864085998117,2.7235763105500155,0.4226831791744571,2.3658381721106125,2.507260456484291,2.718851418106018,0.4999024747037988,2.000390177289116,2.673594092729509,3.2896208156079325,0.60240019311521,1.6600260282598356,2.24671540321674,2.6222057462866815,4.796782247741753,0.2668003752680121,0.48850994405795095,1.567680490476491,37.737533326418756,0.2737004173999863,0.3179894453654756,0.4335425349385175,11.436361338346074,0.5218451857537322,0.4449595721488039,0.8835792901738934
I17,right,0.7378039857704997,1.3553735399730664,2.006356060845037,2.7891412683191215,0.7380655384389485,1.3548932282017367,2.008217913742636,2.7669382025195612,1.6417112178070385,0.4964577875239282,1.28114441681001,2.644471442946152,1.2368820626007468,0.7595875750695265,1.7744910350063687,2.6702566518391366,0.5615573659495938,1.7807619677626336,2.5320502429524883,2.576447912051007,0.7212431446852782,1.3864949807410096,2.2462631651675045,2.7781392284503306,0.5447528609124606,1.8356948109001223,2.5293934662265656,2.8249520713704896,0.4885705702773181,2.0467872214087492,2.530262717257301,2.6388615288768733,0.47724270056504636,2.0953699214592887,2.5006531470852216,2.7101694695297254,0.49809772049280326,2.0076381779274746,2.5198339331694743,2.766771904320942,0.688452398844539,1.4525332494713439,2.2690789621074146,2.7162027568001577,0.6313745406624353,1.583845935489899,2.216684257451646,2.6974541434586965,0.5715120184676388,1.7497444807569238,2.5433450569308604,3.2563895492084,0.7882182983005759,1.2686840716030474,2.0379378252664537,2.617554982091633,4.422083082914566,0.19673317009932828,0.4390720420674085,1.702829818198149,49.863743406141275,0.3180955825368626,0.37575324818976946,0.45413516002040394,12.249626806327512,0.3320424831662684,0.398537581829301,0.9101268020416501
I17,left,0.7378039857704997,1.3553735399730664,2.006356060845037,2.7891412683191215,0.7380655384389485,1.3548932282017367,2.008217913742636,2.7669382025195612,1.6417112178070385,0.4964577875239282,1.28114441681001,2.644471442946152,1.2368820626007468,0.7595875750695265,1.7744910350063687,2.6702566518391366,0.5616593027287637,1.7804387733659945,2.532026035025207,2.576447910687209,0.7213801595268747,1.3862316377759283,2.24631712312734,2.778189909000341,0.5447528609124606,1.8356948109001223,2.5293934662265656,2.8249520713704896,0.4885705702773181,2.0467872214087492,2.530262717257301,2.6388615288768733,0.47724270056504636,2.0953699214592887,2.5006531470852216,2.7101694695297254,0.49809772049280326,2.0076381779274746,2.5198339331694743,2.766771904320942,0.688452398844539,1.4525332494713439,2.2690789621074146,2.7162027568001577,0.6535537255865039,1.5300960898089788,2.1758211430880365,2.7029128784293808,0.5715120184676388,1.7497444807569238,2.5433450569308604,3.2563895492084,0.7882182983005759,1.2686840716030474,2.0379378252664537,2.617554982091633,4.422083082914566,0.19673317009932828,0.4390720420674085,1.702829818198149,49.863743406141275,0.3180955825368626,0.37575324818976946,0.45413516002040394,12.019677578620021,0.44568553374173436,0.3317714756493717,0.7713123253714286
I17,up,0.7262055126168372,1.3770206678775558,2.0484890292600424,2.9551953657858947,0.7264173608842731,1.3766190813263228,2.050256893611155,2.9165808387753445,0.8131707826716873,1.2297539721170034,2.092810520195192,2.663837976249609,1.1164938207889856,0.8706531894178915,1.9809851341173834,2.6769406266553055,0.5100654106887943,1.9605328631274883,2.5597554097128823,2.5764479572290115,0.6154821131095931,1.624742585853083,2.425444651113092,2.8088110335913403,0.3964934039168996,2.5221100530832246,2.7695480171935287,2.832087670375131,0.395142997664634,2.530729396472111,2.627142782938222,2.6413018600925398,0.47961375318437294,2.0850111018721775,2.558020197098513,2.718920484925565,0.49497424224046344,2.0203071486580306,2.587950472528356,2.776858239374125,0.454570423033559,2.1998791591554436,2.556581515168091,2.7221160391818557,0.47646366954928343,2.098795908082482,2.4842047678167294,2.6918709299229526,0.5154542920283423,1.9400362271986182,2.7349631931598495,3.3137380873338493,0.7309545685089964,1.368074081594159,2.106313778315325,2.6051833049539255,4.531587851399896,0.20729435434924665,0.4474069746019869,1.7468164164327435,33.985139352109904,0.2799234703143002,0.3388295634409412,0.47319225920465713,10.594539226144855,0.4505684819460273,0.3968674239264348,0.8892155472742381
I17,down,0.7262055126168372,1.3770206678775558,2.0484890292600424,2.9551953657858947,0.7264173608842731,1.3766190813263228,2.050256893611155,2.9165808387753445,0.8131707826716873,1.2297539721170034,2.092810520195192,2.663837976249609,1.1164938207889856,0.8706531894178915,1.9809851341173834,2.6769406266553055,0.5101048040465597,1.9603814590005806,2.559735319507924,2.5764479573336523,0.6138025180896634,1.6291884939024013,2.428194863578265,2.8095441958142287,0.3964934039168996,2.5221100530832246,2.7695480171935287,2.832087670375131,0.395142997664634,2.530729396472111,2.627142782938222,2.6413018600925398,0.47961375318437294,2.0850111018721775,2.558020197098513,2.718920484925565,0.49497424224046344,2.0203071486580306,2.587950472528356,2.776858239374125,0.454570423033559,2.1998791591554436,2.556581515168091,2.7221160391818557,0.4733695291293475,2.1125145123710563,2.5143047915251397,2.7424404550561823,0.5154542920283423,1.9400362271986182,2.7349631931598495,3.3137380873338493,0.7309545685089964,1.368074081594159,2.106313778315325,2.6051833049539255,4.531587851399896,0.20729435434924665,0.4474069746019869,1.7468164164327435,33.985139352109904,0.2799234703143002,0.3388295634409412,0.47319225920465713,16.820210567401766,0.4164810085002493,0.3348392590361403,0.6463202054681388
I18,right,0.4824487386813572,2.0727590722554874,2.7263676570006448,3.2203128801980183,0.48205755578972465,2.074441086939842,2.708842622733023,3.1381520084811627,1.0550115699149347,0.9323431502971617,2.1622089732041836,2.9957700599764454,0.7294426518456828,1.3709096903913358,2.4760546507108367,2.6792571271303736,0.45662971100038485,2.1899582438672223,2.573591264604688,2.5764479590068667,0.466034430438153,2.145764206863057,2.657543872842987,2.830091365010389,0.4391638047157707,2.2770546872532123,2.7324957365131013,2.8377753970596586,0.4253083135661348,2.3512354875341543,2.608689947808898,2.641677853665101,0.43641951256789596,2.2913732571579852,2.6211193853497057,2.726772345461613,0.43928487173063463,2.276427130441202,2.660338451585903,2.78046632375814,0.4670293598238613,2.1411930084591404,2.61089518800145,2.734954897555781,0.521578492554994,1.917256969514636,2.4661817210338453,2.782146378494039,0.43581112160071334,2.2945720070819853,2.903490347001881,3.3467605367693842,0.6182050559273358,1.6175862529948972,2.2109707688807703,2.6237409533616756,3.391634605878563,0.27447627755290743,0.5971061929335888,2.078064494582218,27.20887600152113,0.2943770220046573,0.3621106797241792,0.5866419221934407,16.161638900244295,0.4704228818974455,0.4209199909921315,0.6607782666607828
I18,left,0.4824487386813572,2.0727590722554874,2.7263676570006448,3.2203128801980183,0.48205755578972465,2.074441086939842,2.708842622733023,3.1381520084811627,1.0550115699149347,0.9323431502971617,2.1622089732041836,2.9957700599764454,0.7294426518456828,1.3709096903913358,2.4760546507108367,2.6792571271303736,0.45664387056605243,2.189890337869656,2.573588165966469,2.576447959015744,0.46590628955833835,2.1463543687035487,2.657728168961342,2.8299371264675552,0.4391638047157707,2.2770546872532123,2.7324957365131013,2.8377753970596586,0.4253083135661348,2.3512354875341543,2.608689947808898,2.641677853665101,0.43641951256789596,2.2913732571579852,2.6211193853497057,2.726772345461613,0.43928487173063463,2.276427130441202,2.660338451585903,2.78046632375814,0.4670293598238613,2.1411930084591404,2.61089518800145,2.734954897555781,0.5205726712293411,1.920961385926163,2.463629944036993,2.7882074840480975,0.43581112160071334,2.2945720070819853,2.903490347001881,3.3467605367693842,0.6182050559273358,1.6175862529948972,2.2109707688807703,2.6237409533616756,3.391634605878563,0.27447627755290743,0.5971061929335888,2.078064494582218,27.20887600152113,0.2943770220046573,0.3621106797241792,0.5866419221934407,12.519824679119917,0.48198833579357026,0.34926840012365556,0.7270991069560674
I18,up,0.5091025044071709,1.9642409757234631,2.5976719220370237,3.1540062852733977,0.5086125845832197,1.96613302602303,2.587653597676527,3.0853533040724135,0.5918551386950642,1.6896026318278201,2.642472193354253,2.9437302435901103,0.8166697253063911,1.2244852098868102,2.37552513969238,2.6786109298249148,0.4792681346793912,2.0865146827859835,2.5692108765061894,2.5764479615248828,0.4918972255650598,2.0329449893750966,2.5919095670757852,2.814856808690264,0.3750742087141494,2.6661390646620475,2.80535944695157,2.838339199092843,0.38992876506776875,2.5645709924124276,2.629475736309587,2.641787299270618,0.4562461782394484,2.19179918143923,2.580717333371154,2.718194045189961,0.4633322076313028,2.1582786249898502,2.613974625450676,2.774336505378444,0.41047422874998746,2.4362065385817004,2.6397526048017426,2.7297381630114614,0.4371077181859756,2.287765597345347,2.575852277670735,2.7648320458797166,0.46431823331941363,2.1536953068825113,2.79069961273445,3.3046981152102575,0.6954686743356937,1.4378792847214754,2.1440932092639287,2.6104440618350964,4.100986904658406,0.24561183422186222,0.5244026780130422,1.853687310851025,25.157527168542984,0.31157945329907294,0.34271632778236083,0.5827046520067534,16.66536811641435,0.4524675054687527,0.40105819308735224,0.6305389918716332
